0.023732,0,0.057698,0.00821,9.9733e+17,10,99990,-0.0012598,0,0.98702,-0.6418,0.758,0.24407,0.41068,0.34526
0.023655,0,0.057633,0.00831,1.0015e+18,10,99990,-0.0012489,0,0.98702,-0.64181,0.75795,0.24409,0.41065,0.34526
0.023579,0,0.057569,0.00841,1.0064e+18,10,99990,-0.0012382,0,0.98702,-0.64182,0.7579,0.24411,0.41063,0.34526
0.023503,0,0.057504,0.00851,1.012e+18,10,99989,-0.0012274,0,0.98702,-0.64183,0.75785,0.24414,0.4106,0.34526
0.023426,0,0.057439,0.00861,1.0184e+18,10,99989,-0.0012167,0,0.98702,-0.64183,0.75778,0.24417,0.41057,0.34527
0.02335,0,0.057375,0.00871,1.0255e+18,10,99989,-0.0012061,0,0.98702,-0.64184,0.75771,0.2442,0.41053,0.34527
0.023274,0,0.05731,0.00881,1.0333e+18,10,99989,-0.0011955,0,0.98702,-0.64185,0.75763,0.24423,0.41049,0.34528
0.023197,0,0.057246,0.00891,1.042e+18,10,99989,-0.0011849,0,0.98702,-0.64186,0.75755,0.24427,0.41045,0.34528
0.023121,0,0.057181,0.00901,1.0515e+18,10,99989,-0.0011744,0,0.98702,-0.64187,0.75746,0.2443,0.41041,0.34529
0.023045,0,0.057117,0.00911,1.0619e+18,10,99989,-0.0011639,0,0.98703,-0.64187,0.75736,0.24434,0.41036,0.3453
0.022968,0,0.057052,0.00921,1.0732e+18,10,99989,-0.0011535,0,0.98703,-0.64188,0.75725,0.24439,0.41031,0.3453
0.022892,0,0.056987,0.0093101,1.0853e+18,10,99988,-0.0011431,0,0.98703,-0.64189,0.75713,0.24443,0.41026,0.34531
0.022816,0,0.056923,0.0094101,1.0984e+18,10,99988,-0.0011327,0,0.98703,-0.6419,0.75701,0.24448,0.41021,0.34532
0.022739,0,0.056858,0.0095101,1.1125e+18,10,99988,-0.0011224,0,0.98703,-0.64191,0.75688,0.24452,0.41017,0.34531
0.022663,0,0.056794,0.0096101,1.1275e+18,10,99988,-0.0011122,0,0.98703,-0.64191,0.75674,0.24456,0.41014,0.3453
0.022587,0,0.056729,0.0097101,1.1433e+18,10,99988,-0.0011019,0,0.98703,-0.64192,0.75659,0.2446,0.41011,0.34529
0.02251,0,0.056664,0.0098101,1.1601e+18,10,99988,-0.0010918,0,0.98703,-0.64193,0.75643,0.24463,0.41009,0.34528
0.022434,0,0.0566,0.0099101,1.1776e+18,10,99988,-0.0010816,0,0.98703,-0.64194,0.75627,0.24467,0.41007,0.34526
0.022358,0,0.056535,0.01001,1.196e+18,10,99988,-0.0010715,0,0.98703,-0.64194,0.7561,0.24471,0.41006,0.34523
0.022281,0,0.056471,0.01011,1.2151e+18,10,99987,-0.0010615,0,0.98704,-0.64195,0.75592,0.24475,0.41004,0.34521
0.022205,0,0.056406,0.01021,1.2349e+18,10,99987,-0.0010515,0,0.98704,-0.64196,0.75573,0.24478,0.41003,0.34518
0.022129,0,0.056341,0.01031,1.2553e+18,10,99987,-0.0010415,0,0.98704,-0.64197,0.75554,0.24482,0.41003,0.34515
0.022052,0,0.056277,0.01041,1.2764e+18,10,99987,-0.0010316,0,0.98704,-0.64198,0.75535,0.24485,0.41003,0.34512
0.021976,0,0.056212,0.01051,1.2981e+18,10,99987,-0.0010217,0,0.98704,-0.64198,0.75515,0.24489,0.41003,0.34508
0.0219,0,0.056147,0.01061,1.3203e+18,10,99987,-0.0010119,0,0.98704,-0.64199,0.75494,0.24492,0.41004,0.34504
0.021823,0,0.056083,0.01071,1.3431e+18,10,99987,-0.0010021,0,0.98704,-0.642,0.75473,0.24495,0.41005,0.345
0.021747,0,0.056018,0.01081,1.3663e+18,10,99986,-0.00099236,0,0.98704,-0.64201,0.75452,0.24499,0.41006,0.34495
0.021671,0,0.055953,0.01091,1.39e+18,10,99986,-0.00098264,0,0.98704,-0.64201,0.7543,0.24502,0.41008,0.34491
0.021595,0,0.055889,0.01101,1.4141e+18,10,99986,-0.00097298,0,0.98705,-0.64202,0.75408,0.24505,0.41009,0.34486
0.021518,0,0.055824,0.01111,1.4385e+18,10,99986,-0.00096336,0,0.98705,-0.64203,0.75385,0.24508,0.41012,0.34481
0.021442,0,0.055759,0.01121,1.4632e+18,10,99986,-0.00095378,0,0.98705,-0.64204,0.75362,0.24511,0.41014,0.34475
0.021366,0,0.055695,0.01131,1.4883e+18,10,99986,-0.00094425,0,0.98705,-0.64204,0.75339,0.24514,0.41016,0.3447
0.02129,0,0.05563,0.01141,1.5135e+18,10,99985,-0.00093476,0,0.98705,-0.64205,0.75316,0.24517,0.41019,0.34464
0.021213,0,0.055565,0.01151,1.539e+18,10,99985,-0.00092531,0,0.98705,-0.64206,0.75292,0.24519,0.41022,0.34459
0.021137,0,0.0555,0.01161,1.5647e+18,10,99985,-0.00091591,0,0.98705,-0.64206,0.75269,0.24522,0.41025,0.34453
0.021061,0,0.055436,0.01171,1.5904e+18,10,99985,-0.00090655,0,0.98705,-0.64207,0.75245,0.24525,0.41028,0.34447
